qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,Column2,Column3,Column1
2852,267,79,25,3,23,2:28.979,,,148979,1.055368616,2:28.979
2853,267,104,29,9,24,2:30.931,,,150931,1.069196603,2:30.931
2854,267,111,31,32,25,2:31.755,,,151755,1.075033826,2:31.755
2855,267,113,32,11,26,2:33.885,,,153885,1.090122766,2:33.885
2804,266,30,22,5,1,1:18.258,,,78258,1,1:18.258
2805,266,71,3,0,2,1:18.824,,,78824,1.007232487,1:18.824
2806,266,14,3,2,3,1:20.205,,,80205,1.024879246,1:20.205
2807,266,77,6,28,4,1:20.219,,,80219,1.025058141,1:20.219
2808,266,79,25,3,5,1:20.232,,,80232,1.025224258,1:20.232
2809,266,84,1,8,6,1:20.629,,,80629,1.030297222,1:20.629
2810,266,56,17,15,7,1:20.698,,,80698,1.031178921,1:20.698
2811,266,49,15,30,8,1:20.858,,,80858,1.03322344,1:20.858
2812,266,44,27,26,9,1:20.929,,,80929,1.034130696,1:20.929
2813,266,22,17,14,10,1:20.952,,,80952,1.034424596,1:20.952
2814,266,87,25,4,11,1:20.984,,,80984,1.034833499,1:20.984
2815,266,50,22,6,12,1:21.141,,,81141,1.036839684,1:21.141
2816,266,55,6,27,13,1:21.206,,,81206,1.03767027,1:21.206
2817,266,112,1,7,14,1:21.498,,,81498,1.041401518,1:21.498
2818,266,94,18,23,15,1:21.837,,,81837,1.045733344,1:21.837
2819,266,104,29,9,16,1:21.873,,,81873,1.04619336,1:21.873
2820,266,110,15,29,17,1:21.946,,,81946,1.047126172,1:21.946
2821,266,103,27,25,18,1:22.038,,,82038,1.048301771,1:22.038
2822,266,81,29,10,19,1:22.311,,,82311,1.051790232,1:22.311
2823,266,105,18,24,20,1:22.379,,,82379,1.052659153,1:22.379
2824,266,100,33,20,21,1:22.487,,,82487,1.054039204,1:22.487
2825,266,70,32,11,22,1:22.513,,,82513,1.054371438,1:22.513
2826,266,101,31,31,23,1:22.614,,,82614,1.055662041,1:22.614
2827,266,65,32,12,24,1:22.705,,,82705,1.056824861,1:22.705
2828,266,106,33,19,25,1:22.899,,,82899,1.059303841,1:22.899
2829,266,111,31,32,26,1:24.191,,,84191,1.075813335,1:24.191
2778,265,77,6,28,1,1:43.582,,,103582,1,1:43.582
2779,265,55,6,27,2,1:44.012,,,104012,1.0041513,1:44.012
2780,265,71,3,0,3,1:44.026,,,104026,1.004286459,1:44.026
2781,265,30,22,5,4,1:44.268,,,104268,1.006622772,1:44.268
2782,265,79,25,3,5,1:44.718,,,104718,1.010967156,1:44.718
2783,265,14,3,2,6,1:45.146,,,105146,1.015099149,1:45.146
2784,265,87,25,4,7,1:45.474,,,105474,1.018265722,1:45.474
2785,265,57,1,7,8,1:45.487,,,105487,1.018391226,1:45.487
2786,265,49,15,30,9,1:45.893,,,105893,1.022310826,1:45.893
2787,265,56,17,15,10,1:45.911,,,105911,1.022484602,1:45.911
2788,265,22,17,14,11,1:45.939,,,105939,1.022754919,1:45.939
2789,265,44,27,26,12,1:46.185,,,106185,1.025129849,1:46.185
2790,265,84,1,8,13,1:46.218,,,106218,1.025448437,1:46.218
2791,265,103,27,25,14,1:46.290,,,106290,1.026143538,1:46.290
2792,265,65,32,12,15,1:46.630,,,106630,1.029425962,1:46.630
2793,265,81,29,10,16,1:46.817,,,106817,1.031231295,1:46.817
2794,265,104,29,9,17,1:47.102,,,107102,1.033982738,1:47.102
2795,265,110,15,29,18,1:47.235,,,107235,1.035266745,1:47.235
2796,265,50,22,6,19,1:47.316,,,107316,1.036048734,1:47.316
2797,265,94,18,23,20,1:47.402,,,107402,1.036878994,1:47.402
2798,265,70,32,11,21,1:47.425,,,107425,1.037101041,1:47.425
2799,265,100,33,20,22,1:48.229,,,108229,1.044863007,1:48.229
2800,265,105,18,24,23,1:48.295,,,108295,1.045500183,1:48.295
2801,265,106,33,19,24,1:48.681,,,108681,1.0492267,1:48.681
2802,265,101,31,31,25,1:48.870,,,108870,1.051051341,1:48.870
2803,265,111,31,32,26,1:49.204,,,109204,1.054275839,1:49.204
2752,264,71,3,0,1,1:24.960,,,84960,1,1:24.960
2753,264,30,22,5,2,1:24.963,,,84963,1.000035311,1:24.963
2754,264,77,6,28,3,1:24.980,,,84980,1.000235405,1:24.980
2755,264,55,6,27,4,1:25.541,,,85541,1.006838512,1:25.541
2756,264,57,1,7,5,1:26.268,,,86268,1.01539548,1:26.268
2757,264,22,17,14,6,1:26.271,,,86271,1.015430791,1:26.271
2758,264,14,3,2,7,1:26.337,,,86337,1.016207627,1:26.337
2759,264,79,25,3,8,1:26.414,,,86414,1.017113936,1:26.414
2760,264,84,1,8,9,1:26.768,,,86768,1.021280603,1:26.768
2761,264,50,22,6,10,1:26.841,,,86841,1.022139831,1:26.841
2762,264,87,25,4,11,1:26.920,,,86920,1.02306968,1:26.920
2763,264,56,17,15,12,1:27.065,,,87065,1.024776365,1:27.065
2764,264,49,15,30,13,1:27.284,,,87284,1.027354049,1:27.284
2765,264,94,18,23,14,1:27.522,,,87522,1.030155367,1:27.522
2766,264,44,27,26,15,1:27.785,,,87785,1.033250942,1:27.785
2767,264,81,29,10,16,1:27.886,,,87886,1.034439736,1:27.886
2768,264,105,18,24,17,1:28.100,,,88100,1.036958569,1:28.100
2769,264,110,15,29,18,1:28.212,,,88212,1.038276836,1:28.212
2770,264,70,32,11,19,1:28.225,,,88225,1.038429849,1:28.225
2771,264,104,29,9,20,1:28.231,,,88231,1.038500471,1:28.231
2772,264,65,32,12,21,1:28.340,,,88340,1.039783427,1:28.340
2773,264,100,33,20,22,1:28.519,,,88519,1.041890301,1:28.519
2774,264,103,27,25,23,1:28.955,,,88955,1.047022128,1:28.955
2775,264,106,33,19,24,1:29.299,,,89299,1.051071092,1:29.299
2776,264,101,31,31,25,1:30.690,,,90690,1.067443503,1:30.690
2777,264,111,31,32,26,1:30.722,,,90722,1.067820151,1:30.722
2726,263,71,3,0,1,1:16.282,,,76282,1,1:16.282
2727,263,95,3,2,2,1:16.359,,,76359,1.001009412,1:16.359
2728,263,30,22,5,3,1:16.707,,,76707,1.005571432,1:16.707
2729,263,55,6,27,4,1:16.954,,,76954,1.008809418,1:16.954
2730,263,77,6,28,5,1:16.959,,,76959,1.008874964,1:16.959
2731,263,56,17,15,6,1:17.441,,,77441,1.015193624,1:17.441
2732,263,22,17,14,7,1:17.482,,,77482,1.015731103,1:17.482
2733,263,50,22,6,8,1:17.645,,,77645,1.017867911,1:17.645
2734,263,57,1,7,9,1:17.768,,,77768,1.019480349,1:17.768
2735,263,49,15,30,10,1:17.830,,,77830,1.020293123,1:17.830
2736,263,110,15,29,11,1:17.866,,,77866,1.020765056,1:17.866
2737,263,84,1,8,12,1:18.031,,,78031,1.022928083,1:18.031
2738,263,44,27,26,13,1:18.044,,,78044,1.023098503,1:18.044
2739,263,79,25,3,14,1:18.192,,,78192,1.025038672,1:18.192
2740,263,103,27,25,15,1:18.236,,,78236,1.025615479,1:18.236
2741,263,94,18,23,16,1:18.248,,,78248,1.02577279,1:18.248
2742,263,87,25,4,17,1:18.381,,,78381,1.027516321,1:18.381
2743,263,104,29,9,18,1:18.568,,,78568,1.029967751,1:18.568
2744,263,65,32,12,19,1:18.715,,,78715,1.031894811,1:18.715
2745,263,100,33,20,20,1:18.811,,,78811,1.0331533,1:18.811
2746,263,105,18,24,21,1:18.890,,,78890,1.034188931,1:18.890
2747,263,81,29,10,22,1:18.936,,,78936,1.034791956,1:18.936
2748,263,70,32,11,23,1:19.066,,,79066,1.036496159,1:19.066
2749,263,101,31,31,24,1:19.771,,,79771,1.045738182,1:19.771
2750,263,106,33,19,25,1:19.863,,,79863,1.046944233,1:19.863
2751,263,111,31,32,26,1:21.829,,,81829,1.072717024,1:21.829
2700,262,30,22,5,1,1:26.178,,,86178,1,1:26.178
2701,262,55,6,27,2,1:26.277,,,86277,1.001148785,1:26.277
2702,262,77,6,28,3,1:27.059,,,87059,1.010223027,1:27.059
2703,262,71,3,0,4,1:27.094,,,87094,1.010629163,1:27.094
2704,262,14,3,2,5,1:27.211,,,87211,1.011986818,1:27.211
2705,262,22,17,14,6,1:27.554,,,87554,1.015966952,1:27.554
2706,262,57,1,7,7,1:27.616,,,87616,1.016686393,1:27.616
2707,262,56,17,15,8,1:27.780,,,87780,1.018589431,1:27.780
2708,262,79,25,3,9,1:27.827,,,87827,1.019134814,1:27.827
2709,262,49,15,30,10,1:27.977,,,87977,1.020875397,1:27.977
2710,262,81,29,10,11,1:27.989,,,87989,1.021014644,1:27.989
2711,262,84,1,8,12,1:28.197,,,88197,1.023428253,1:28.197
2712,262,87,25,4,13,1:28.579,,,88579,1.027860939,1:28.579
2713,262,110,15,29,14,1:28.694,,,88694,1.029195386,1:28.694
2714,262,94,18,23,15,1:28.847,,,88847,1.030970781,1:28.847
2715,262,104,29,9,16,1:28.882,,,88882,1.031376918,1:28.882
2716,262,65,32,12,17,1:28.889,,,88889,1.031458145,1:28.889
2717,262,105,18,24,18,1:28.903,,,88903,1.031620599,1:28.903
2718,262,44,27,26,19,1:28.950,,,88950,1.032165982,1:28.950
2719,262,109,22,6,20,1:28.993,,,88993,1.032664949,1:28.993
2720,262,100,33,20,21,1:29.039,,,89039,1.033198728,1:29.039
2721,262,106,33,19,22,1:29.403,,,89403,1.037422544,1:29.403
2722,262,70,32,11,23,1:30.160,,,90160,1.046206688,1:30.160
2723,262,103,27,25,24,1:30.493,,,90493,1.050070784,1:30.493
2724,262,101,31,31,25,1:31.632,,,91632,1.063287614,1:31.632
2725,262,92,30,34,26,1:32.838,,,92838,1.077281905,1:32.838
2674,261,30,22,5,1,1:21.908,,,81908,1,1:21.908
2675,261,71,3,0,2,1:22.559,,,82559,1.007947942,1:22.559
2676,261,57,1,7,3,1:22.660,,,82660,1.009181032,1:22.660
2677,261,109,22,6,4,1:22.983,,,82983,1.013124481,1:22.983
2678,261,22,17,14,5,1:23.594,,,83594,1.02058407,1:23.594
2679,261,55,6,27,6,1:23.700,,,83700,1.021878205,1:23.700
2680,261,77,6,28,7,1:23.715,,,83715,1.022061337,1:23.715
2681,261,84,1,8,8,1:23.763,,,83763,1.02264736,1:23.763
2682,261,14,3,2,9,1:23.782,,,83782,1.022879328,1:23.782
2683,261,79,25,3,10,1:23.969,,,83969,1.025162377,1:23.969
2684,261,87,25,4,11,1:23.981,,,83981,1.025308883,1:23.981
2685,261,49,15,30,12,1:24.254,,,84254,1.028641891,1:24.254
2686,261,56,17,15,13,1:24.930,,,84930,1.036895053,1:24.930
2687,261,105,18,24,14,1:24.996,,,84996,1.037700835,1:24.996
2688,261,81,29,10,15,1:25.018,,,85018,1.037969429,1:25.018
2689,261,100,33,20,16,1:25.050,,,85050,1.038360111,1:25.050
2690,261,106,33,19,17,1:25.161,,,85161,1.03971529,1:25.161
2691,261,94,18,23,18,1:25.247,,,85247,1.040765249,1:25.247
2692,261,44,27,26,19,1:25.577,,,85577,1.044794159,1:25.577
2693,261,103,27,25,20,1:25.766,,,85766,1.047101626,1:25.766
2694,261,104,29,9,21,1:26.084,,,86084,1.050984031,1:26.084
2695,261,65,32,12,22,1:26.397,,,86397,1.054805391,1:26.397
2696,261,70,32,11,23,1:27.685,,,87685,1.070530351,1:27.685
2697,261,101,31,31,24,1:28.151,,,88151,1.076219661,1:28.151
2698,261,92,30,34,25,1:28.873,,,88873,1.085034429,1:28.873
2699,261,108,30,33,26,1:30.657,,,90657,1.106814963,1:30.657
2646,259,102,3,2,1,1:21.548,,,81548,1,1:21.548
2647,259,30,22,5,2,1:21.885,,,81885,1.004132535,1:21.885
2648,259,77,6,28,3,1:22.113,,,82113,1.006928435,1:22.113
2649,259,71,3,0,4,1:22.168,,,82168,1.007602884,1:22.168
2650,259,109,22,6,5,1:22.717,,,82717,1.014335116,1:22.717
2651,259,78,6,27,6,1:22.841,,,82841,1.015855692,1:22.841
2652,259,49,15,30,7,1:23.119,,,83119,1.019264728,1:23.119
2653,259,57,1,7,8,1:23.140,,,83140,1.019522245,1:23.140
2654,259,79,25,3,9,1:23.322,,,83322,1.021754059,1:23.322
2655,259,91,15,29,10,1:23.347,,,83347,1.022060627,1:23.347
2656,259,81,29,10,11,1:23.663,,,83663,1.025935645,1:23.663
2657,259,87,25,4,12,1:23.703,,,83703,1.026426154,1:23.703
2658,259,84,1,8,13,1:23.858,,,83858,1.028326875,1:23.858
2659,259,94,18,23,14,1:24.078,,,84078,1.031024673,1:24.078
2660,259,105,18,24,15,1:24.276,,,84276,1.03345269,1:24.276
2661,259,104,29,9,16,1:24.472,,,84472,1.035856183,1:24.472
2662,259,103,27,25,17,1:24.678,,,84678,1.038382302,1:24.678
2663,259,100,33,20,18,1:24.852,,,84852,1.040516015,1:24.852
2664,259,44,27,26,19,1:24.996,,,84996,1.042281846,1:24.996
2665,259,65,32,12,20,1:25.114,,,85114,1.043728847,1:25.114
2666,259,110,17,15,21,1:25.234,,,85234,1.045200373,1:25.234
2667,259,83,32,11,22,1:25.295,,,85295,1.045948398,1:25.295
2668,259,106,33,19,23,1:25.991,,,85991,1.054483249,1:25.991
2669,259,101,31,31,24,1:26.817,,,86817,1.064612253,1:26.817
2670,259,92,30,34,25,1:27.143,,,87143,1.068609898,1:27.143
2671,259,107,31,32,26,1:27.584,,,87584,1.074017756,1:27.584
2672,259,108,30,33,27,1:27.881,,,87881,1.077659783,1:27.881
2620,258,102,3,2,1,1:10.218,,,70218,1,1:10.218
2621,258,30,22,5,2,1:10.440,,,70440,1.003161583,1:10.440
2622,258,71,3,0,3,1:10.771,,,70771,1.007875474,1:10.771
2623,258,57,1,7,4,1:11.683,,,71683,1.020863596,1:11.683
2624,258,77,6,28,5,1:11.744,,,71744,1.021732319,1:11.744
2625,258,84,1,8,6,1:12.351,,,72351,1.030376826,1:12.351
2626,258,78,6,27,7,1:12.372,,,72372,1.030675895,1:12.372
2627,258,22,17,14,8,1:12.409,,,72409,1.031202825,1:12.409
2628,258,104,29,9,9,1:12.444,,,72444,1.031701273,1:12.444
2629,258,50,22,6,10,1:12.554,,,72554,1.033267823,1:12.554
2630,258,49,15,30,11,1:12.686,,,72686,1.035147683,1:12.686
2631,258,87,25,4,12,1:12.751,,,72751,1.036073372,1:12.751
2632,258,81,29,10,13,1:12.866,,,72866,1.037711128,1:12.866
2633,258,79,25,3,14,1:13.013,,,73013,1.039804609,1:13.013
2634,258,105,18,24,15,1:13.016,,,73016,1.039847333,1:13.016
2635,258,100,33,20,16,1:13.111,,,73111,1.041200262,1:13.111
2636,258,94,18,23,17,1:13.529,,,73529,1.047153152,1:13.529
2637,258,103,27,25,18,1:13.613,,,73613,1.048349426,1:13.613
2638,258,91,15,29,19,1:13.855,,,73855,1.051795836,1:13.855
2639,258,88,17,15,20,1:13.932,,,73932,1.052892421,1:13.932
2640,258,106,33,19,21,1:14.101,,,74101,1.055299211,1:14.101
2641,258,44,27,26,22,1:14.106,,,74106,1.055370418,1:14.106
2642,258,65,32,12,23,1:14.424,,,74424,1.059899171,1:14.424
2643,258,83,32,11,24,1:14.657,,,74657,1.063217409,1:14.657
2644,258,101,31,31,25,1:14.748,,,74748,1.064513373,1:14.748
2645,258,107,31,32,26,1:16.536,,,76536,1.089976929,1:16.536
2594,257,102,3,2,1,1:15.962,,,75962,1,1:15.962
2595,257,30,22,5,2,1:16.290,,,76290,1.004317948,1:16.290
2596,257,55,6,27,3,1:17.385,,,77385,1.018733051,1:17.385
2597,257,71,3,0,4,1:17.554,,,77554,1.020957847,1:17.554
2598,257,49,15,30,5,1:17.806,,,77806,1.024275296,1:17.806
2599,257,81,29,10,6,1:17.866,,,77866,1.025065164,1:17.866
2600,257,91,15,29,7,1:17.927,,,77927,1.025868197,1:17.927
2601,257,57,1,7,8,1:18.122,,,78122,1.02843527,1:18.122
2602,257,50,22,6,9,1:18.183,,,78183,1.029238303,1:18.183
2603,257,79,25,3,10,1:18.194,,,78194,1.029383113,1:18.194
2604,257,104,29,9,11,1:18.204,,,78204,1.029514757,1:18.204
2605,257,87,25,4,12,1:18.246,,,78246,1.030067665,1:18.246
2606,257,100,33,20,13,1:18.321,,,78321,1.031055001,1:18.321
2607,257,22,17,14,14,1:18.414,,,78414,1.032279298,1:18.414
2608,257,94,18,23,15,1:18.659,,,78659,1.035504594,1:18.659
2609,257,56,17,15,16,1:18.751,,,78751,1.036715726,1:18.751
2610,257,77,6,28,17,1:18.855,,,78855,1.038084832,1:18.855
2611,257,84,1,8,18,1:18.864,,,78864,1.038203312,1:18.864
2612,257,44,27,26,19,1:19.304,,,79304,1.043995682,1:19.304
2613,257,103,27,25,20,1:19.398,,,79398,1.045233143,1:19.398
2614,257,65,32,12,21,1:19.483,,,79483,1.046352123,1:19.483
2615,257,105,18,24,22,1:19.517,,,79517,1.046799716,1:19.517
2616,257,106,33,19,23,1:19.524,,,79524,1.046891867,1:19.524
2617,257,83,32,11,24,1:19.975,,,79975,1.052829046,1:19.975
2618,257,92,30,34,25,1:20.729,,,80729,1.062755062,1:20.729
2619,257,101,31,31,26,1:21.186,,,81186,1.068771228,1:21.186
2546,255,30,22,1,1,1:38.023,,,98023,1,1:38.023
2547,255,55,6,27,2,1:38.888,,,98888,1.00882446,1:38.888
2548,255,57,1,8,3,1:38.954,,,98954,1.009497771,1:38.954
2549,255,71,3,5,4,1:39.032,,,99032,1.010293503,1:39.032
2550,255,77,6,28,5,1:39.040,,,99040,1.010375116,1:39.040
2551,255,14,3,6,6,1:39.155,,,99155,1.01154831,1:39.155
2552,255,56,17,15,7,1:39.621,,,99621,1.016302296,1:39.621
2553,255,49,15,30,8,1:40.010,,,100010,1.020270753,1:40.010
2554,255,65,22,2,9,1:40.349,,,100349,1.023729125,1:40.349
2555,255,22,17,14,10,1:40.381,,,100381,1.024055579,1:40.381
2556,255,44,27,26,11,1:40.838,,,100838,1.02871775,1:40.838
2557,255,63,25,4,12,1:41.355,,,101355,1.033992022,1:41.355
2558,255,88,27,25,13,1:41.592,,,101592,1.036409822,1:41.592
2559,255,79,25,3,14,1:41.977,,,101977,1.040337472,1:41.977
2560,255,81,29,9,15,1:42.059,,,102059,1.04117401,1:42.059
2561,255,91,15,29,16,1:42.912,,,102912,1.049876049,1:42.912
2562,255,83,18,23,17,1:43.102,,,103102,1.05181437,1:43.102
2563,255,69,18,24,18,1:43.542,,,103542,1.056303113,1:43.542
2564,255,89,29,10,19,1:44.074,,,104074,1.06173041,1:44.074
2565,255,85,30,17,20,1:46.097,,,106097,1.082368424,1:46.097
2566,255,64,28,21,21,1:46.654,,,106654,1.088050764,1:46.654
2567,255,90,28,22,22,1:48.267,,,108267,1.104506085,1:48.267
2568,255,92,30,16,23,1:48.289,,,108289,1.104730522,1:48.289
2569,255,87,1,7,24,16:42.640,,,1002640,10.22861981,16:42.640
2522,254,14,3,6,1,1:14.013,,,74013,1,1:14.013
2523,254,71,3,5,2,1:14.213,,,74213,1.002702228,1:14.213
2524,254,30,22,1,3,1:14.284,,,74284,1.003661519,1:14.284
2525,254,55,6,27,4,1:14.919,,,74919,1.012241093,1:14.919
2526,254,77,6,28,5,1:14.974,,,74974,1.012984205,1:14.974
2527,254,56,17,15,6,1:15.354,,,75354,1.018118439,1:15.354
2528,254,65,22,2,7,1:15.556,,,75556,1.020847689,1:15.556
2529,254,49,15,30,8,1:15.561,,,75561,1.020915245,1:15.561
2530,254,44,27,26,9,1:15.621,,,75621,1.021725913,1:15.621
2531,254,87,1,7,10,1:15.652,,,75652,1.022144758,1:15.652
2532,254,22,17,14,11,1:15.774,,,75774,1.023793117,1:15.774
2533,254,76,1,8,12,1:16.339,,,76339,1.031426911,1:16.339
2534,254,88,27,25,13,1:16.519,,,76519,1.033858917,1:16.519
2535,254,83,18,23,14,1:16.596,,,76596,1.034899274,1:16.596
2536,254,96,15,29,15,1:16.646,,,76646,1.035574831,1:16.646
2537,254,69,18,24,16,1:16.887,,,76887,1.038831016,1:16.887
2538,254,79,25,3,17,1:17.014,,,77014,1.040546931,1:17.014
2539,254,63,25,4,18,1:17.213,,,77213,1.043235648,1:17.213
2540,254,81,29,9,19,1:18.114,,,78114,1.055409185,1:18.114
2541,254,89,29,10,20,1:18.212,,,78212,1.056733277,1:18.212
2542,254,64,28,21,21,1:19.579,,,79579,1.075203005,1:19.579
2543,254,90,28,22,22,1:19.745,,,79745,1.077445854,1:19.745
2544,254,85,30,17,23,1:20.093,,,80093,1.082147731,1:20.093
2545,254,92,30,16,24,1:21.405,,,81405,1.099874346,1:21.405
2498,253,14,3,6,1,1:18.738,,,78738,1,1:18.738
2499,253,71,3,5,2,1:18.972,,,78972,1.002971881,1:18.972
2500,253,30,22,1,3,1:19.150,,,79150,1.005232543,1:19.150
2501,253,77,6,28,4,1:19.821,,,79821,1.013754477,1:19.821
2502,253,56,17,15,5,1:20.488,,,80488,1.022225609,1:20.488
2503,253,55,6,27,6,1:20.510,,,80510,1.022505017,1:20.510
2504,253,65,22,2,7,1:20.653,,,80653,1.024321166,1:20.653
2505,253,49,15,30,8,1:20.749,,,80749,1.0255404,1:20.749
2506,253,57,1,8,9,1:20.866,,,80866,1.027026341,1:20.866
2507,253,87,1,7,10,1:20.909,,,80909,1.027572455,1:20.909
2508,253,22,17,14,11,1:21.211,,,81211,1.031407961,1:21.211
2509,253,84,27,25,12,1:21.541,,,81541,1.035599075,1:21.541
2510,253,96,15,29,13,1:22.059,,,82059,1.042177856,1:22.059
2511,253,44,27,26,14,1:22.062,,,82062,1.042215957,1:22.062
2512,253,63,25,4,15,1:23.058,,,83058,1.054865503,1:23.058
2513,253,83,18,23,16,1:23.328,,,83328,1.058294597,1:23.328
2514,253,97,29,9,17,1:23.689,,,83689,1.062879423,1:23.689
2515,253,69,18,24,18,1:23.760,,,83760,1.063781148,1:23.760
2516,253,99,25,3,19,1:24.286,,,84286,1.070461531,1:24.286
2517,253,85,30,17,20,1:24.696,,,84696,1.075668673,1:24.696
2518,253,89,29,10,21,1:24.900,,,84900,1.078259544,1:24.900
2519,253,64,28,21,22,1:25.157,,,85157,1.081523534,1:25.157
2520,253,90,28,22,23,1:26.098,,,86098,1.093474561,1:26.098
2521,253,98,30,16,24,1:27.853,,,87853,1.115763672,1:27.853
2474,252,14,3,6,1,1:20.537,,,80537,1,1:20.537
2475,252,71,3,5,2,1:20.905,,,80905,1.004569328,1:20.905
2476,252,30,22,1,3,1:21.301,,,81301,1.009486323,1:21.301
2477,252,77,6,28,4,1:21.970,,,81970,1.017793064,1:21.970
2478,252,49,15,30,5,1:22.226,,,82226,1.020971727,1:22.226
2479,252,65,22,2,6,1:22.322,,,82322,1.022163726,1:22.322
2480,252,55,6,27,7,1:22.391,,,82391,1.023020475,1:22.391
2481,252,22,17,14,8,1:22.538,,,82538,1.024845723,1:22.538
2482,252,84,27,25,9,1:22.588,,,82588,1.025466556,1:22.588
2483,252,56,17,15,10,1:22.831,,,82831,1.028483802,1:22.831
2484,252,44,27,26,11,1:22.904,,,82904,1.029390218,1:22.904
2485,252,87,1,7,12,1:22.914,,,82914,1.029514385,1:22.914
2486,252,57,1,8,13,1:23.064,,,83064,1.031376883,1:23.064
2487,252,96,15,29,14,1:23.934,,,83934,1.042179371,1:23.934
2488,252,63,25,4,15,1:23.936,,,83936,1.042204204,1:23.936
2489,252,79,25,3,16,1:24.287,,,84287,1.04656245,1:24.287
2490,252,83,18,23,17,1:24.657,,,84657,1.051156611,1:24.657
2491,252,69,18,24,18,1:24.778,,,84778,1.052659026,1:24.778
2492,252,89,29,10,19,1:24.883,,,84883,1.053962775,1:24.883
2493,252,97,29,9,20,1:25.179,,,85179,1.057638104,1:25.179
2494,252,85,30,17,21,1:26.172,,,86172,1.069967841,1:26.172
2495,252,64,28,21,22,1:27.292,,,87292,1.083874492,1:27.292
2496,252,90,28,22,23,1:27.523,,,87523,1.086742739,1:27.523
2497,252,98,30,16,24,1:32.769,,,92769,1.151880502,1:32.769
2450,251,14,3,6,1,1:24.462,,,84462,1,1:24.462
2451,251,30,22,1,2,1:25.026,,,85026,1.006677559,1:25.026
2452,251,77,6,28,3,1:25.353,,,85353,1.010549123,1:25.353
2453,251,71,3,5,4,1:25.699,,,85699,1.014645639,1:25.699
2454,251,55,6,27,5,1:25.707,,,85707,1.014740357,1:25.707
2455,251,22,17,14,6,1:25.919,,,85919,1.017250361,1:25.919
2456,251,57,1,8,7,1:25.920,,,85920,1.017262201,1:25.920
2457,251,65,22,2,8,1:26.433,,,86433,1.023335938,1:26.433
2458,251,87,1,7,9,1:26.472,,,86472,1.023797684,1:26.472
2459,251,49,15,30,10,1:26.541,,,86541,1.02461462,1:26.541
2460,251,84,27,26,11,1:27.067,,,87067,1.030842272,1:27.067
2461,251,56,17,15,12,1:27.271,,,87271,1.03325756,1:27.271
2462,251,44,27,26,13,1:27.384,,,87384,1.034595439,1:27.384
2463,251,96,15,29,14,1:28.741,,,88741,1.050661836,1:28.741
2464,251,97,29,9,15,1:28.870,,,88870,1.05218915,1:28.870
2465,251,63,25,4,16,1:29.028,,,89028,1.054059814,1:29.028
2466,251,79,25,3,17,1:29.287,,,89287,1.057126282,1:29.287
2467,251,69,18,24,18,1:29.559,,,89559,1.060346665,1:29.559
2468,251,83,18,23,19,1:29.936,,,89936,1.064810211,1:29.936
2469,251,89,29,10,20,1:30.515,,,90515,1.071665364,1:30.515
2470,251,85,30,17,21,1:30.721,,,90721,1.074104331,1:30.721
2471,251,90,28,22,22,1:30.834,,,90834,1.075442211,1:30.834
2472,251,64,28,21,23,1:32.102,,,92102,1.090454879,1:32.102
2473,251,86,30,16,24,1:32.470,,,92470,1.094811868,1:32.470
2426,250,77,6,28,1,1:54.392,,,114392,1,1:54.392
2427,250,55,6,27,2,1:54.631,,,114631,1.002089307,1:54.631
2428,250,57,1,8,3,1:55.435,,,115435,1.00911777,1:55.435
2429,250,65,22,2,4,1:56.085,,,116085,1.014799986,1:56.085
2430,250,14,3,6,5,1:56.254,,,116254,1.016277362,1:56.254
2431,250,87,1,7,6,1:56.622,,,116622,1.01949437,1:56.622
2432,250,56,17,15,7,1:57.001,,,117001,1.022807539,1:57.001
2433,250,71,3,5,8,1:57.768,,,117768,1.029512553,1:57.768
2434,250,44,27,26,9,1:58.021,,,118021,1.031724246,1:58.021
2435,250,49,15,30,10,1:58.148,,,118148,1.032834464,1:58.148
2436,250,63,25,4,11,1:58.224,,,118224,1.033498846,1:58.224
2437,250,22,17,14,12,1:58.293,,,118293,1.034102035,1:58.293
2438,250,84,27,26,13,1:58.314,,,118314,1.034285614,1:58.314
2439,250,96,15,29,14,1:58.356,,,118356,1.034652773,1:58.356
2440,250,79,25,3,15,1:58.551,,,118551,1.036357438,1:58.551
2441,250,30,22,1,16,1:59.079,,,119079,1.040973145,1:59.079
